5476	3
5478	3
547	3
5480	3
5482	3
5485	3
5486	3
5487	3
5490	3
5497	3
5498	3
5499	3
549	3
5500	3
5506	3
5509	3
5511	3
5514	3
5517	3
5520	3
5521	3
5528	3
5529	3
5530	3
5533	3
5541	3
5545	3
5546	3
5553	3
5554	3
5556	3
5564	3
5565	3
5566	3
5567	3
5568	3
5570	3
5572	3
5577	3
5578	3
5579	3
557	3
5583	3
5585	3
5587	3
5597	3
5604	3
5605	3
5608	3
560	3
5612	3
5622	3
5623	3
5625	3
5628	3
5632	3
5633	3
5638	3
5649	3
5652	3
5653	3
5656	3
5657	3
5660	3
5663	3
5665	3
566	3
5671	3
5680	3
5684	3
5688	3
5689	3
5692	3
5694	3
5695	3
5702	3
5704	3
5706	3
5707	3
5712	3
5718	3
5727	3
5736	3
5737	3
5740	3
5747	3
5748	3
5749	3
5758	3
575	3
5762	3
5772	3
5774	3
5782	3
5785	3
5786	3
5788	3
578	3
5795	3
5796	3
5798	3
5799	3
5800	3
5801	3
5802	3
5805	3
5806	3
5807	3
580	3
5810	3
5815	3
5816	3
5819	3
581	3
5825	3
5826	3
5827	3
5829	3
5834	3
5835	3
583	3
5840	3
5842	3
5849	3
5852	3
5855	3
5856	3
585	3
5869	3
5875	3
5877	3
5885	3
5888	3
5889	3
5899	3
5902	3
5904	3
5909	3
5911	3
5913	3
5918	3
5919	3
5920	3
5924	3
5925	3
5927	3
5932	3
5935	3
5938	3
5948	3
5949	3
5950	3
5952	3
5959	3
5960	3
5965	3
5968	3
5971	3
598	3
599	3
600	3
602	3
6047	3
605	3
6093	3
6101	3
6102	3
6103	3
6108	3
6109	3
6111	3
6112	3
6115	3
6118	3
6120	3
6130	3
6132	3
6134	3
6137	3
6141	3
6145	3
6150	3
6151	3
6165	3
6175	3
6176	3
6178	3
6183	3
6194	3
6202	3
6209	3
6223	3
6228	3
622	3
6245	3
6253	3
6254	3
6258	3
6259	3
6261	3
6262	3
6263	3
6266	3
6267	3
6291	3
6293	3
6295	3
6299	3
6301	3
6311	3
6315	3
6318	3
6320	3
6326	3
6329	3
6331	3
6338	3
6341	3
6342	3
6343	3
6352	3
6353	3
6355	3
6357	3
6361	3
6368	3
6372	3
6375	3
6378	3
6385	3
6391	3
6392	3
6398	3
6399	3
6401	3
6402	3
6408	3
6409	3
6410	3
6414	3
6415	3
6420	3
6425	3
6438	3
6447	3
6449	3
6450	3
6454	3
6455	3
6460	3
6464	3
6469	3
6475	3
6482	3
6483	3
6489	3
6497	3
6499	3
6501	3
6503	3
6505	3
6507	3
6511	3
6512	3
6513	3
6514	3
6516	3
6518	3
6519	3
6521	3
6522	3
6526	3
6527	3
6532	3
6533	3
6534	3
6538	3
6539	3
6542	3
6546	3
6557	3
6559	3
6560	3
6563	3
6567	3
6568	3
6570	3
6574	3
6578	3
6579	3
6582	3
6598	3
6601	3
6602	3
6604	3
6605	3
6610	3
6611	3
6617	3
6618	3
6630	3
6631	3
6635	3
6641	3
6646	3
6648	3
6649	3
6653	3
6654	3
6657	3
6668	3
6670	3
6672	3
6680	3
6687	3
6689	3
6705	3
6706	3
6707	3
6728	3
6731	3
6733	3
6734	3
6744	3
6745	3
6746	3
6747	3
6750	3
6751	3
6752	3
6753	3
6762	3
6763	3
6774	3
6777	3
6781	3
6788	3
6791	3
6800	3
6819	3
6839	3
6860	3
6862	3
6863	3
6877	3
6883	3
6888	3
6889	3
6890	3
6892	3
6897	3
6898	3
6913	3
6919	3
6921	3
6925	3
6927	3
6934	3
6936	3
6949	3
6952	3
6954	3
6960	3
6962	3
6978	3
6980	3
6993	3
6994	3
7007	3
7014	3
7020	3
7033	3
7044	3
7051	3
7054	3
7069	3
7084	3
7092	3
7093	3
7109	3
7133	3
7144	3
7182	3
7205	3
7208	3
7209	3
7219	3
7224	3
7232	3
7235	3
7255	3
7266	3
7279	3
7296	3
7298	3
7305	3
7319	3
7327	3
732	3
733	3
7345	3
734	3
7350	3
7352	3
736	3
7378	3
7380	3
7395	3
7400	3
740	3
7426	3
7430	3
7432	3
7448	3
7449	3
7468	3
746	3
749	3
750	3
752	3
755	3
757	3
759	3
760	3
763	3
764	3
765	3
766	3
769	3
76	3
771	3
772	3
773	3
774	3
775	3
776	3
777	3
778	3
780	3
782	3
783	3
784	3
786	3
788	3
791	3
804	3
805	3
806	3
809	3
810	3
811	3
812	3
814	3
815	3
816	3
826	3
829	3
830	3
833	3
838	3
841	3
843	3
845	3
847	3
849	3
850	3
852	3
855	3
856	3
858	3
861	3
863	3
864	3
867	3
868	3
869	3
870	3
871	3
873	3
881	3
887	3
889	3
890	3
891	3
892	3
893	3
900	3
901	3
902	3
904	3
910	3
911	3
912	3
913	3
914	3
916	3
918	3
920	3
923	3
924	3
926	3
928	3
929	3
934	3
937	3
942	3
943	3
948	3
949	3
951	3
952	3
953	3
954	3
955	3
956	3
958	3
961	3
989	3
1043	4
1064	4
1069	4
1075	4
1119	4
1123	4
1126	4
1154	4
1188	4
1191	4
120	4
1224	4
1225	4
1247	4
1254	4
125	4
1287	4
129	4
1303	4
130	4
1318	4
1320	4
1321	4
136	4
1386	4
1399	4
1416	4
1432	4
1448	4
1450	4
1455	4
145	4
1463	4
1473	4
1479	4
1541	4
1544	4
1545	4
1560	4
1614	4
1654	4
1661	4
1664	4
1694	4
1714	4
1720	4
1729	4
1745	4
1759	4
1764	4
1769	4
1777	4
1807	4
1823	4
1855	4
185	4
1901	4
1936	4
1943	4
194	4
198	4
1997	4
1999	4
19	4
2037	4
2068	4
210	4
2155	4
215	4
2184	4
2214	4
229	4
2302	4
2324	4
2368	4
2435	4
2572	4
2588	4
2599	4
25	4
2617	4
2643	4
2650	4
2663	4
2692	4
2725	4
2784	4
2792	4
280	4
2815	4
2839	4
2860	4
2868	4
2880	4
2897	4
2972	4
2990	4
3002	4
3025	4
3049	4
3101	4
3108	4
3114	4
3156	4
3197	4
3207	4
3213	4
3238	4
3286	4
3368	4
3435	4
3462	4
3469	4
3494	4
3508	4
3570	4
3631	4
3636	4
3654	4
3700	4
3730	4
3735	4
3736	4
3740	4
3742	4
3756	4
3773	4
3790	4
3805	4
3810	4
3813	4
3854	4
3856	4
3954	4
3963	4
396	4
397	4
4034	4
4035	4
4092	4
4116	4
4124	4
4144	4
4173	4
4193	4
4241	4
424	4
4303	4
4358	4
4359	4
4368	4
436	4
437	4
4441	4
4458	4
4460	4
4535	4
4566	4
4612	4
4625	4
4668	4
4670	4
4685	4
4707	4
472	4
4748	4
4764	4
4777	4
4793	4
479	4
4808	4
4844	4
4846	4
4853	4
4856	4
48	4
4904	4
4906	4
4924	4
4929	4
4956	4
4957	4
4963	4
5045	4
506	4
5127	4
5145	4
5157	4
5174	4
5231	4
5274	4
5275	4
5276	4
5296	4
5317	4
5351	4
5358	4
5360	4
5369	4
5375	4
5382	4
5384	4
5393	4
5398	4
5423	4
5426	4
5436	4
5445	4
5454	4
5463	4
5466	4
5475	4
5483	4
5488	4
5493	4
5508	4
5515	4
5527	4
5532	4
5543	4
5552	4
5563	4
5574	4
5581	4
5582	4
5591	4
5592	4
5600	4
5602	4
5603	4
5606	4
5613	4
5626	4
5629	4
5639	4
5640	4
5642	4
5645	4
5651	4
5666	4
5672	4
5677	4
5682	4
5683	4
5685	4
5689	4
5696	4
5708	4
5713	4
5717	4
5719	4
5722	4
5732	4
5733	4
573	4
5744	4
5745	4
5752	4
5753	4
5761	4
5769	4
5776	4
5787	4
5790	4
5792	4
5797	4
5804	4
5812	4
5814	4
5817	4
5822	4
5830	4
5831	4
5833	4
5837	4
5839	4
5850	4
5854	4
5863	4
5868	4
5892	4
5895	4
5901	4
5906	4
5917	4
5929	4
5936	4
5939	4
5941	4
5943	4
5944	4
5953	4
5954	4
5961	4
5964	4
5966	4
596	4
5974	4
5976	4
5993	4
6034	4
6036	4
6079	4
6104	4
6121	4
6161	4
6164	4
6166	4
6172	4
6179	4
6180	4
6181	4
6182	4
6186	4
6188	4
6189	4
6191	4
6195	4
6210	4
6216	4
6217	4
6219	4
621	4
6224	4
6230	4
6233	4
6235	4
6236	4
6238	4
6239	4
6242	4
6246	4
6250	4
6251	4
6256	4
6274	4
6276	4
6297	4
6301	4
6315	4
631	4
6331	4
6346	4
6358	4
636	4
6384	4
6390	4
6395	4
646	4
6484	4
6600	4
6641	4
6664	4
667	4
6697	4
6739	4
6759	4
6765	4
6777	4
6783	4
6793	4
6795	4
6798	4
6835	4
6849	4
6870	4
6872	4
6882	4
6884	4
6904	4
6906	4
6907	4
6918	4
6931	4
6933	4
6944	4
6955	4
6956	4
6957	4
6966	4
6970	4
6971	4
6983	4
6985	4
6999	4
7002	4
7003	4
7005	4
7016	4
7023	4
7025	4
7032	4
7038	4
7040	4
7041	4
7042	4
7050	4
7057	4
7061	4
7065	4
706	4
7073	4
7074	4
7076	4
7087	4
7088	4
7094	4
7099	4
7106	4
7111	4
7116	4
7117	4
7124	4
7125	4
7127	4
7129	4
7136	4
7148	4
7150	4
7157	4
715	4
7162	4
7169	4
7174	4
7175	4
7179	4
7180	4
7195	4
7197	4
7199	4
7215	4
7216	4
7220	4
7223	4
7226	4
7231	4
7236	4
7249	4
7252	4
7258	4
7259	4
7264	4
7267	4
726	4
7270	4
7272	4
7281	4
7282	4
7283	4
7291	4
72	4
7301	4
7320	4
7330	4
7343	4
7354	4
7358	4
7359	4
7360	4
7361	4
7368	4
7370	4
7375	4
7376	4
7380	4
7383	4
7389	4
7404	4
7408	4
7416	4
7418	4
7427	4
7434	4
7435	4
7438	4
7445	4
744	4
7455	4
7460	4
7467	4
7470	4
7471	4
7479	4
747	4
7482	4
7483	4
7484	4
7489	4
7501	4
7506	4
7510	4
7520	4
7525	4
7527	4
7531	4
7533	4
7534	4
7535	4
7539	4
7540	4
7546	4
754	4
7554	4
7558	4
7559	4
7567	4
7572	4
7587	4
7589	4
7591	4
7593	4
7594	4
7596	4
7599	4
7607	4
7609	4
787	4
799	4
802	4
820	4
840	4
852	4
865	4
882	4
903	4
926	4
927	4
944	4
950	4
959	4
978	4
980	4
